municipality,year,33,11,6,3,24,15,12,25,4,30,41,29,20,39,31,target,target_increase,prev_count
Itapiranga,2021,250182,88227,242686,4216242,1991,49822,3809,67.0,32.0,,594.0,,,,,1,1,3.0
Novo Aripuanã,2021,789248,180982,3135411,39585140,4877,1750199,894484,2909.0,14532.0,12070.0,1478.0,15905.0,,,,1,1,268.0
Fonte Boa,2021,769984,180997,8457386,4110127,3641,24881,63329,8.0,48.0,,,,,,,1,0,7.0
Maués,2021,1269256,346969,1926131,40797435,6179,509512,20700,123.0,14729.0,14361.0,336.0,72.0,,,,1,1,121.0
Coari,2021,2775614,551009,9362720,52241147,12532,85585,12582,,,,,,,,,1,1,52.0
Manacapuru,2021,1639181,492292,2472975,3187164,16389,376475,34675,180.0,,,601.0,,,,,1,0,159.0
Manaquiri,2021,324016,205166,1234715,2496194,1589,127758,64327,16.0,17.0,,103.0,,,,,1,0,23.0
São Gabriel da Cachoeira,2021,1464443,434479,20206061,98495812,9447,40539,47669,186.0,13.0,149.0,5.0,,,,,1,0,127.0
Caapiranga,2021,331997,141146,1205659,8761911,1624,94069,55486,,,,13.0,,,,,1,0,28.0
Borba,2021,1741233,451627,5428475,41671934,4916,216840,150096,229.0,310.0,,32.0,,,,,1,1,49.0
Urucará,2021,692349,195231,1540499,28646043,3335,115418,10056,80.0,9.0,31655.0,626.0,92.0,,,,1,1,6.0
Manaus,2021,1647530,78285,635715,9806102,288336,285966,11075,1816.0,32.0,8626.0,848.0,,2021.0,,,1,0,95.0
Codajás,2021,1525662,479817,6090811,12795156,2616,42958,16443,,,,,,,,,1,1,13.0
São Paulo de Olivença,2021,642751,67687,3925395,17375666,10409,32098,4304,103.0,,,,,,,,1,0,71.0
Alvarães,2021,179147,43682,468171,5881939,1410,62208,2297,6.0,5.0,,,,,,,1,1,58.0
Canutama,2021,338972,172101,5839290,29693054,2683,1302026,565874,61.0,18501.0,,733.0,,,312.0,183.0,1,1,210.0
Amaturá,2021,319651,23539,2038950,2932878,3220,7751,1181,,,,,,,,,1,1,2.0
São Sebastião do Uatumã,2021,541731,96846,643838,10502916,3194,120827,7139,261.0,10.0,,408.0,,,,,1,1,15.0
Nova Olinda do Norte,2021,458009,145268,973909,4521923,3356,139791,12286,,55.0,,,,,,,1,0,58.0
Urucurituba,2021,1037065,711689,1301710,105207,2964,47195,958,1.0,6.0,,574.0,,,,,1,1,1.0
Iranduba,2021,358384,112636,359792,1435869,23135,190338,1720,787.0,26.0,,586.0,,,,,1,0,43.0
Carauari,2021,422300,83795,5475834,22868146,4233,93454,1002,120.0,284.0,,,,,,,1,0,16.0
Jutaí,2021,1221621,164015,9695554,66771937,2579,64673,22804,,425.0,23459.0,,,,,,1,0,97.0
Santa Isabel do Rio Negro,2021,756341,488043,14351258,54446261,3076,23213,115703,9.0,200.0,,,3420.0,,,,1,1,13.0
Beruri,2021,996888,323477,4534516,13637029,2224,105953,6870,23.0,14.0,,,,,,,1,1,30.0
Benjamin Constant,2021,183478,16751,885180,8632771,11207,15565,751,,,,,,,,,1,1,1.0
Itamarati,2021,296737,52081,2718780,25332708,1862,41840,913,4.0,,,,,,,,1,0,13.0
Tapauá,2021,1366785,812898,14768904,78390474,1822,203410,4763,44.0,464.0,,1.0,,,,,1,1,81.0
Boa Vista do Ramos,2021,402512,293848,771692,1339580,2015,84356,6595,20.0,,,243.0,,,,,1,1,6.0
Lábrea,2021,540793,352632,6078870,62675707,7572,6468526,981923,2577.0,10617.0,3476.0,15014.0,2449.0,,,6.0,1,1,686.0
Careiro,2021,328042,300012,1727006,4015355,3627,429452,29018,144.0,127.0,184.0,717.0,,,,,1,1,35.0
Maraã,2021,1569487,902603,10010626,6233037,1672,28809,97914,,,,,,,,,1,0,23.0
Nhamundá,2021,1055498,367350,580306,13563911,1123,178000,8776,451.0,173.0,,1862.0,,,,,1,0,46.0
Anamã,2021,203814,56340,660497,1765977,710,15214,38656,16.0,,,7.0,,,,,1,1,9.0
Itacoatiara,2021,1904911,616729,2009008,4783538,21003,510219,113877,488.0,,1252.0,471.0,,,,,1,1,87.0
Careiro da Várzea,2022,773435,496496,803714,476629,727,344458,48300,,,,,,,,,1,1,107.0
Santo Antônio do Içá,2022,612343,25297,4116864,9059506,10734,21583,16334,5.0,,386.0,,,,,,1,1,21.0
Boca do Acre,2022,169174,55138,649832,20332726,6022,3093105,9501,2333.0,2050.0,,926.0,,,,,1,1,863.0
Tonantins,2022,388789,61167,2020003,4642650,2620,16466,88236,,,20.0,,,,,,1,0,5.0
Tefé,2022,736385,90527,1963025,23640094,9142,141711,1400,50.0,336.0,,,,,,,1,0,116.0
Uarini,2022,578276,73621,3302063,7466074,2106,65057,24331,33.0,,,,,,,,1,0,57.0
Guajará,2022,52580,14206,1174397,6760415,4017,541419,1830,42.0,11.0,,,,,,,1,1,182.0
Autazes,2022,1291910,405479,1420982,4518113,8441,846047,87607,,172.0,,,,,,,1,1,296.0
Japurá,2022,1577806,109415,7635856,52978098,1173,19998,6770,,,61101.0,,,,,,1,1,62.0
Parintins,2022,2544612,497102,984586,2190153,17820,414503,19586,413.0,163.0,,677.0,,,,,1,1,24.0
Humaitá,2022,823611,741245,6061827,27602680,16416,1366509,698418,1784.0,10912.0,,318.0,,,,,1,1,374.0
Barcelos,2022,7328245,5839252,36338989,86819338,3833,69894,453631,268.0,15227.0,,2323.0,6746.0,,,,1,0,14.0
Juruá,2022,735929,155922,6909715,13899955,2044,66172,15340,20.0,,,,,,,,1,0,16.0
Pauini,2022,291298,73119,1837825,44486829,2921,284493,3815,184.0,130.0,,,,,,,1,1,87.0
Presidente Figueiredo,2022,3030577,115166,1062834,23716201,8245,330886,52272,53.0,131.0,59702.0,2701.0,,46006.0,,,1,1,165.0
Ipixuna,2022,146254,22651,2086126,11139474,4589,250577,499,1.0,13.0,,,,,,,1,1,81.0
Rio Preto da Eva,2022,16240,7240,171165,6094228,3862,207954,10127,82.0,,581.0,110.0,,,,,1,1,51.0
Eirunepé,2022,254672,63183,2399374,13941717,6171,198634,538,166.0,13.0,,,,,,,1,1,65.0
Barreirinha,2022,1015097,295044,694969,4180928,4640,227170,24846,380.0,2.0,,226.0,,,,,1,1,37.0
Silves,2022,635301,135843,268120,3028898,1538,75644,24305,17.0,,,272.0,,,,,1,0,19.0
Manicoré,2022,821862,543252,4977445,43262775,11440,2221148,2516058,5829.0,22008.0,,1471.0,5802.0,,,,1,1,347.0
Tabatinga,2022,119716,17458,961686,2504178,16118,33526,1878,106.0,,,,,,,,1,0,40.0
Anori,2022,837208,194226,3599021,2100217,2444,25116,11211,5.0,8.0,,,,,,,1,1,6.0
Apuí,2022,295355,18001,1502943,55000152,5614,4303642,54180,148.0,33583.0,,755.0,4188.0,,,,1,1,638.0
Novo Airão,2022,1361210,142963,7696050,32999510,4361,51244,1428,,52.0,,278.0,,,,,1,0,15.0
Envira,2022,81652,14357,429795,7639489,4292,297475,745,31.0,6.0,,,,,,,1,1,113.0
Atalaia do Norte,2022,416291,3758,5126391,79758262,3198,21738,530,10.0,,,,,,,,1,1,18.0
Itapiranga,2022,254222,81823,244070,4214512,2001,52531,3759,127.0,30.0,,577.0,,,,,1,0,15.0
Novo Aripuanã,2022,802733,176523,3116805,39232818,4895,2106117,899211,4114.0,14535.0,12053.0,1552.0,15879.0,,,,1,1,396.0
Fonte Boa,2022,811334,154991,8381470,4108588,3644,29148,121150,19.0,57.0,,,,,,,1,1,7.0
Maués,2022,1317028,305443,1915109,40670098,6182,636864,21308,177.0,13526.0,19651.0,345.0,73.0,,,,1,1,140.0
Coari,2022,2887781,461546,9342527,52235089,12601,88634,13011,,,,,,,,,1,0,54.0
Manacapuru,2022,1752565,344646,2518099,3204849,16505,352633,29779,278.0,,,578.0,,,,,1,0,69.0
Manaquiri,2022,363469,155253,1247624,2495297,1620,123101,67421,16.0,12.0,,88.0,,,,,1,0,16.0
São Gabriel da Cachoeira,2022,1582411,375696,20125547,98473036,9472,89375,43007,245.0,13.0,151.0,,,,,,1,0,97.0
Caapiranga,2022,376624,98298,1211393,8769279,1643,89805,44851,,,,13.0,,,,,1,0,23.0
Borba,2022,1813407,399423,5395862,41631787,4966,269077,150579,247.0,312.0,,32.0,,,,,1,1,90.0
Urucará,2022,730737,155248,1541951,28644537,3347,117166,10066,133.0,8.0,31519.0,589.0,92.0,,,,1,1,11.0
Manaus,2022,1691553,52539,618245,9804076,289115,285807,10934,2504.0,25.0,8637.0,897.0,,2020.0,,,1,0,50.0
Codajás,2022,1630167,381958,6086141,12792385,2632,44197,15983,,,,,,,,,1,1,15.0
São Paulo de Olivença,2022,673175,52285,3904573,17374170,10573,37177,6323,137.0,,,,,,,,1,0,16.0
Alvarães,2022,201373,27619,464656,5882570,1445,59983,1214,,5.0,,,,,,,1,0,76.0
Canutama,2022,353103,165902,5823300,29463642,2723,1573534,531373,65.0,18655.0,,953.0,,,312.0,229.0,1,1,370.0
Amaturá,2022,331265,22194,2018566,2932257,3344,11110,8423,,,11.0,,,,,,1,0,7.0
São Sebastião do Uatumã,2022,551129,87244,642242,10499421,3195,125916,7063,577.0,16.0,,367.0,,,,,1,1,25.0
Nova Olinda do Norte,2022,470890,135289,964234,4509140,3377,157582,14040,,45.0,,,,,,,1,1,57.0
Urucurituba,2022,1076742,643143,1328617,104161,2992,50218,1047,1.0,6.0,,442.0,,,,,1,1,4.0
Iranduba,2022,386464,82421,362449,1436045,23276,189307,1765,936.0,25.0,,585.0,,,,,1,0,9.0
Carauari,2022,433205,82244,5462146,22863567,4252,102327,1038,140.0,249.0,,,,,,,1,1,11.0
Jutaí,2022,1276785,152737,9556589,66768131,2627,68837,98458,13.0,382.0,42508.0,,,,,,1,1,14.0
Santa Isabel do Rio Negro,2022,843668,441160,14307047,54454187,3089,31623,103040,108.0,127.0,,,3468.0,,,,1,0,21.0
Beruri,2022,1097853,240514,4530281,13628595,2236,106081,1402,26.0,6.0,,,,,,,1,1,58.0
Benjamin Constant,2022,192743,13276,878444,8631663,11475,17451,653,,,,,,,,,1,0,20.0
Itamarati,2022,310490,48864,2708551,25329776,1832,44630,782,,,,,,,,,1,1,13.0
Tapauá,2022,1447580,766520,14731044,78319228,1826,278119,4756,81.0,410.0,,1.0,,,,,1,1,130.0
Boa Vista do Ramos,2022,408671,274777,777496,1338410,2026,92790,6438,20.0,,,233.0,,,,,1,1,8.0
Lábrea,2022,570025,337129,6062266,61939271,7567,7219461,969556,3046.0,10620.0,3476.0,15268.0,2471.0,,,6.0,1,1,814.0
Careiro,2022,357637,253200,1746559,4008697,3656,433701,29263,166.0,72.0,186.0,548.0,,,,,1,0,71.0
Maraã,2022,1746106,753826,9985286,6231971,1655,27290,98014,,,,,,,,,1,0,20.0
Nhamundá,2022,1117943,299085,584196,13553946,1135,191724,7216,532.0,155.0,,1518.0,,,,,1,1,43.0
Anamã,2022,213476,47795,669759,1766558,736,15709,27175,23.0,,,,,,,,1,0,23.0
Itacoatiara,2022,1972416,539131,1998313,4765308,21048,551835,110978,759.0,,1257.0,451.0,,,,,1,1,131.0
